pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_imppar,st_teff,st_rad,st_mass,st_lum,st_logg,releasedate
0,62.56160747,,,,,,,,,5473.91,0.88,0.96,-0.206,4.53,2016-07-28
0,62.56110000,,3.206,,,,,,,5473.91,0.88,0.96,-0.206,4.53,2020-09-03
0,62.56152800,0.300800,3.530,,,0.000000,7.28,419,0.8164,5679.00,0.84,0.93,,4.55,2014-11-18
0,62.56138790,,,,,,,,,5473.91,0.88,0.96,-0.206,4.53,2018-09-25
0,62.56259000,0.302000,3.000,,,0.000000,,415,0.0246,5664.00,0.83,0.94,,4.57,2013-10-28
0,63.03803660,,,,,,,,,5853.19,1.13,1.06,0.129,4.36,2018-09-25
0,63.03811210,0.323500,2.730,,,0.000000,13.93,493,0.0993,6085.00,1.09,1.14,,4.42,2014-11-18
0,63.03811210,0.323500,2.730,,,0.000000,13.93,493,0.0993,6085.00,1.09,1.14,,4.42,2015-08-25
0,63.03814000,0.313000,2.800,,,0.000000,,465,0.8100,6000.00,0.97,1.02,,4.48,2013-10-28
0,63.03825985,,,,,,,,,5853.19,1.13,1.06,0.129,4.36,2016-07-28
0,63.03803660,0.307600,2.590,,,0.000000,11.10,465,0.0210,5798.00,1.02,0.98,,4.41,2017-05-08
0,63.03820000,,3.125,,,,,,,5853.19,1.13,1.06,0.129,4.36,2020-09-03
0,63.03811210,0.323500,2.730,,,0.000000,13.93,493,0.0993,6085.00,1.09,1.14,,4.42,2014-11-21
0,29.92210000,,3.377,,,,,,,5878.30,1.06,,,,2020-09-03
0,29.92205802,0.193100,1.880,,,0.000000,33.45,613,0.0103,6122.00,1.00,1.07,,4.47,2015-08-25
0,29.92208104,,,,,,,,,5878.30,1.06,,,,2018-09-25
0,29.92208104,0.195400,3.090,,,0.000000,88.52,782,0.3800,6127.00,1.64,1.11,,4.05,2017-05-08
0,29.92205802,0.193100,1.880,,,0.000000,33.45,613,0.0103,6122.00,1.00,1.07,,4.47,2014-11-18
0,29.92205802,0.193100,1.880,,,0.000000,33.45,613,0.0103,6122.00,1.00,1.07,,4.47,2014-11-21
0,29.92209100,0.193000,2.100,,,0.000000,,608,0.7900,6115.00,0.98,1.07,,4.49,2013-10-28
0,22.06402000,0.162400,2.670,,,0.000000,60.81,712,0.9410,6232.00,1.09,1.17,,4.43,2017-05-08
0,22.06406230,0.163400,2.310,,,0.000000,65.57,726,0.1950,6215.00,1.15,1.20,,4.40,2014-11-21
0,22.06410000,0.159000,1.980,,,0.000000,,681,0.1600,6158.00,1.00,1.09,,4.48,2013-10-28
0,22.06406230,0.163400,2.310,,,0.000000,65.57,726,0.1950,6215.00,1.15,1.20,,4.40,2015-08-25
0,22.06402000,,,,,,,,,6013.72,1.25,1.11,0.265,4.29,2018-09-25
0,22.06400000,,2.702,,,,,,,6013.72,1.25,1.11,0.265,4.29,2020-09-03
0,22.06399693,,,,,,,,,6013.72,1.25,1.11,0.265,4.29,2016-07-28
0,22.06406230,0.163400,2.310,,,0.000000,65.57,726,0.1950,6215.00,1.15,1.20,,4.40,2014-11-18
0,147.97391000,,,,,,,,,5754.00,0.83,1.03,-0.162,4.61,2018-09-25
0,147.97302700,0.540700,3.430,,,0.000000,3.05,337,0.6378,6008.00,0.88,0.96,,4.54,2014-11-21
0,147.97400000,,3.304,,,,,,,5754.00,0.83,1.03,-0.162,4.61,2020-09-03
0,147.97240000,0.556000,3.500,,,0.000000,,347,0.0235,6034.00,0.95,1.05,,4.51,2013-10-28
0,147.97391000,0.530200,3.330,,,0.000000,2.78,329,0.0340,5578.00,0.95,0.91,,4.44,2017-05-08
0,147.97302700,0.540700,3.430,,,0.000000,3.05,337,0.6378,6008.00,0.88,0.96,,4.54,2014-11-18
0,147.97292294,,,,,,,,,5754.00,0.83,1.03,-0.162,4.61,2016-07-28
0,147.97302700,0.540700,3.430,,,0.000000,3.05,337,0.6378,6008.00,0.88,0.96,,4.54,2015-08-25
0,9.75374033,,,,,,,,,5501.00,0.87,0.96,-0.201,4.54,2018-09-25
0,9.75374033,0.089200,1.870,,,0.000000,103.30,813,0.2950,5806.00,0.90,1.00,,4.53,2017-05-08
0,9.75369069,0.089200,2.180,,,0.000000,103.30,813,0.6801,5806.00,0.90,1.00,,4.53,2015-08-25
0,9.75373853,,,,,,,,,5501.00,0.87,0.96,-0.201,4.54,2016-07-28
0,9.75369069,0.089200,2.180,,,0.000000,103.30,813,0.6801,5806.00,0.90,1.00,,4.53,2014-11-18
0,9.75380000,0.088000,2.200,,,0.000000,,797,0.8700,5770.00,0.86,0.97,,4.55,2013-10-28
0,9.75369069,0.089200,2.180,,,0.000000,103.30,813,0.6801,5806.00,0.90,1.00,,4.53,2014-11-21
0,9.75376000,,2.069,,,,,,,5501.00,0.87,0.96,-0.201,4.54,2020-09-03
0,4.42541200,0.055000,1.560,,,0.000000,,1201,0.8320,6250.00,1.04,1.12,,4.45,2013-10-28
0,4.42535097,,,,,,,,,6031.00,1.39,1.12,0.361,4.20,2018-09-25
0,,,1.854,,,,725.06,,,5947.00,1.39,,,,2018-09-06
0,4.42535352,,,,,,,,,6031.00,1.39,1.12,0.361,4.20,2019-04-18
0,4.42534621,,2.120,,,,,,,6364.00,1.48,1.30,,4.21,2016-05-10
0,4.42534621,0.054300,1.540,,,0.000000,580.32,1252,0.0622,6251.00,1.12,1.09,,4.38,2014-11-18
0,4.42534621,0.054300,1.540,,,0.000000,580.32,1252,0.0622,6251.00,1.12,1.09,,4.38,2015-08-25
0,4.42534621,0.054300,1.540,,,0.000000,580.32,1252,0.0622,6251.00,1.12,1.09,,4.38,2014-11-21
0,4.42539100,0.056000,1.460,,,,,,0.1800,6282.00,1.11,,,4.42,2014-05-14
0,4.42535097,0.054700,1.630,,,0.000000,559.22,1240,0.1770,5946.00,1.22,1.11,,4.31,2017-05-08
0,,,3.343,,,,169.00,,,5947.00,1.39,,,,2018-09-06
0,13.19320920,0.112500,2.790,,,0.000000,135.20,870,0.0588,6251.00,1.12,1.09,,4.38,2014-11-18
0,13.19326000,0.113000,2.800,,,0.000000,,838,0.8420,6250.00,1.04,1.12,,4.45,2013-10-28
0,13.19320920,0.112500,2.790,,,0.000000,135.20,870,0.0588,6251.00,1.12,1.09,,4.38,2014-11-21
0,13.19320920,0.112500,2.790,,,0.000000,135.20,870,0.0588,6251.00,1.12,1.09,,4.38,2015-08-25
0,13.19308754,,,,,,,,,6031.00,1.39,1.12,0.361,4.20,2019-04-18
0,13.19320021,,,,,,,,,6031.00,1.39,1.12,0.361,4.20,2016-07-28
0,13.19324200,0.116000,2.690,,,,,,0.0200,6282.00,1.11,,,4.42,2014-05-14
0,13.19320920,,3.710,,,,,,,6364.00,1.48,1.30,,4.21,2016-05-10
0,13.19322809,,,,,,,,,6031.00,1.39,1.12,0.361,4.20,2018-09-25
0,13.19322809,0.113300,2.940,,,0.000000,130.35,862,0.0050,5946.00,1.22,1.11,,4.31,2017-05-08
0,8.77406000,0.081000,2.800,,,0.000000,,1073,0.7000,5046.00,1.88,0.92,,3.85,2013-10-28
0,8.77419863,,,,,,,,,5021.00,0.72,0.83,-0.524,4.64,2016-07-28
0,8.77426218,0.078400,1.420,,,0.000000,83.63,771,0.0249,5146.00,0.91,0.83,,4.45,2014-11-18
0,8.77424000,,1.360,,,,,,,5021.00,0.72,0.83,-0.524,4.64,2020-09-03
0,8.77425786,,,,,,,,,5021.00,0.72,0.83,-0.524,4.64,2018-09-25
0,8.77425786,0.078400,1.750,,,0.000000,83.63,771,0.9170,5146.00,0.91,0.83,,4.45,2017-05-08
0,8.77426218,0.078400,1.420,,,0.000000,83.63,771,0.0249,5146.00,0.91,0.83,,4.45,2014-11-21
0,8.77426218,0.078400,1.420,,,0.000000,83.63,771,0.0249,5146.00,0.91,0.83,,4.45,2015-08-25
0,69.89571580,0.298500,1.840,,,0.000000,5.33,387,0.5146,5509.00,0.76,0.72,,4.54,2014-11-21
0,69.89410000,0.321000,2.100,,,0.000000,,398,0.6300,5584.00,0.84,0.90,,4.55,2013-10-28
0,69.89571580,0.298500,1.840,,,0.000000,5.33,387,0.5146,5509.00,0.76,0.72,,4.54,2015-08-25
0,69.89567890,0.320000,3.040,,,0.000000,8.99,442,0.8720,5390.00,1.10,0.89,,4.30,2017-05-08
0,69.89567890,,,,,,,,,5756.40,,,,,2018-09-25
0,69.89594640,,,,,,,,,5756.40,,,,,2016-07-28
0,69.89560000,,2.553,,,,,,,5756.40,,,,,2020-09-03
0,69.89571580,0.298500,1.840,,,0.000000,5.33,387,0.5146,5509.00,0.76,0.72,,4.54,2014-11-18
0,14.83340000,,2.889,,,,,,,5619.12,0.84,0.99,-0.196,4.58,2020-09-03
0,14.83220000,0.116000,2.900,,,0.000000,,725,0.1200,5764.00,0.94,0.93,,4.46,2013-10-28
0,14.83339324,0.115200,3.470,,,0.000000,66.61,729,0.8948,5776.00,0.94,0.93,,4.46,2014-11-18
0,14.83329152,,,,,,,,,5619.12,0.84,0.99,-0.196,4.58,2016-07-28
0,14.83340944,,,,,,,,,5619.12,0.84,0.99,-0.196,4.58,2018-09-25
0,14.83340944,0.113400,2.540,,,0.000000,54.74,694,0.3990,5570.00,0.90,0.88,,4.47,2017-05-08
0,14.83339324,0.115200,3.470,,,0.000000,66.61,729,0.8948,5776.00,0.94,0.93,,4.46,2015-08-25
0,14.83339324,0.115200,3.470,,,0.000000,66.61,729,0.8948,5776.00,0.94,0.93,,4.46,2014-11-21
0,15.03343000,0.112000,2.000,,,0.000000,,692,0.7800,5450.00,0.93,0.83,,4.42,2013-10-28
0,15.03366411,,,,,,,,,5429.00,0.90,0.95,-0.198,4.51,2018-09-25
0,15.03370000,,1.875,,,,,,,5429.00,0.90,0.95,-0.198,4.51,2020-09-03
0,15.03366411,0.118200,1.700,,,0.000000,47.32,669,0.0100,5523.00,0.89,0.97,,4.53,2017-05-08
0,15.03366571,0.115500,1.920,,,0.000000,64.64,723,0.0418,5522.00,1.02,0.91,,4.38,2015-08-25
0,15.03353729,,,,,,,,,5429.00,0.90,0.95,-0.198,4.51,2016-07-28
0,15.03366571,0.115500,1.920,,,0.000000,64.64,723,0.0418,5522.00,1.02,0.91,,4.38,2014-11-18
0,15.03366571,0.115500,1.920,,,0.000000,64.64,723,0.0418,5522.00,1.02,0.91,,4.38,2014-11-21
0,47.70525660,0.225300,2.890,,,0.000000,3.42,347,0.9180,4551.00,0.67,0.67,,4.61,2017-05-08
0,47.70546120,0.225900,3.620,,,0.000000,3.20,341,0.9567,4505.00,0.67,0.67,,4.62,2014-11-18
0,47.70546120,0.225900,3.620,,,0.000000,3.20,341,0.9567,4505.00,0.67,0.67,,4.62,2015-08-25
0,47.70550000,,2.871,,,,,,,4706.54,0.67,0.75,-0.707,4.67,2020-09-03
0,47.70459360,,,,,,,,,4706.54,0.67,0.75,-0.707,4.67,2016-07-28
0,47.70525660,,,,,,,,,4706.54,0.67,0.75,-0.707,4.67,2018-09-25
0,47.70546120,0.225900,3.620,,,0.000000,3.20,341,0.9567,4505.00,0.67,0.67,,4.62,2014-11-21
0,47.70870000,0.224000,2.960,,,0.000000,,337,0.8800,4300.00,0.71,0.65,,4.55,2013-10-28
0,20.49054658,,,,,,,,,5484.00,0.84,0.96,-0.245,4.58,2016-07-28
0,20.49050000,,2.577,,,,,,,5484.00,0.84,0.96,-0.245,4.58,2020-09-03
0,20.49040290,0.148500,3.070,,,0.000000,36.01,625,0.9022,5681.00,0.92,1.04,,4.52,2015-08-25
0,20.49040290,0.148500,3.070,,,0.000000,36.01,625,0.9022,5681.00,0.92,1.04,,4.52,2014-11-21
0,20.49040290,0.148500,3.070,,,0.000000,36.01,625,0.9022,5681.00,0.92,1.04,,4.52,2014-11-18
0,20.49041000,,,,,,,,,5484.00,0.84,0.96,-0.245,4.58,2018-09-25
0,20.49041000,0.148500,2.340,,,0.000000,36.01,625,0.0110,5681.00,0.92,1.04,,4.52,2017-05-08
0,20.49013000,0.147000,2.200,,,0.000000,,579,0.4600,5470.00,0.85,1.01,,4.59,2013-10-28
0,9.30987000,,1.426,,,,,,,5714.96,1.20,1.02,0.141,4.29,2020-09-03
0,9.30989826,0.086600,1.160,,,0.000000,164.38,913,0.1632,5806.00,1.10,1.00,,4.35,2014-11-21
0,9.30991834,0.086600,1.210,,,0.000000,164.38,913,0.5510,5806.00,1.10,1.00,,4.35,2017-05-08
0,9.30955000,0.089000,1.000,,,0.000000,,898,0.0400,6123.00,0.98,1.07,,4.48,2013-10-28
0,9.30989826,0.086600,1.160,,,0.000000,164.38,913,0.1632,5806.00,1.10,1.00,,4.35,2014-11-18
0,9.30991834,,,,,,,,,5714.96,1.20,1.02,0.141,4.29,2018-09-25
0,9.30989826,0.086600,1.160,,,0.000000,164.38,913,0.1632,5806.00,1.10,1.00,,4.35,2015-08-25
0,5.77957133,0.053200,1.500,,,0.000000,30.22,598,0.9460,4102.00,0.58,0.60,,4.69,2017-05-08
0,5.77954000,,1.656,,,,,,,4132.00,0.73,0.65,-0.859,4.53,2020-09-03
0,5.77955922,0.052200,1.340,,,0.000000,26.34,578,0.7593,4024.00,0.55,0.56,,4.71,2014-11-18
0,5.77955922,0.052200,1.340,,,0.000000,26.34,578,0.7593,4024.00,0.55,0.56,,4.71,2015-08-25
0,5.77955922,0.052200,1.340,,,0.000000,26.34,578,0.7593,4024.00,0.55,0.56,,4.71,2014-11-21
0,5.77957133,,,,,,,,,4132.00,0.73,0.65,-0.859,4.53,2018-09-25
0,5.77957200,0.053000,1.150,,,0.000000,,607,0.3800,4256.00,0.55,0.58,,4.72,2013-10-28
0,5.62005172,0.060800,2.530,,,0.000000,464.22,1184,0.1793,4897.00,1.83,0.95,,3.89,2015-08-25
0,5.62012000,,1.262,,,,,,,4632.11,,,,,2020-09-03
0,5.62006198,,,,,,,,,4632.11,,,,,2018-09-25
0,5.62004700,0.055000,2.300,,,0.000000,,740,1.0000,4797.00,0.70,0.69,,4.62,2013-10-28
0,5.62008419,,,,,,,,,4632.11,,,,,2016-07-28
0,5.62005172,0.060800,2.530,,,0.000000,464.22,1184,0.1793,4897.00,1.83,0.95,,3.89,2014-11-21
0,5.62005172,0.060800,2.530,,,0.000000,464.22,1184,0.1793,4897.00,1.83,0.95,,3.89,2014-11-18
0,5.62006198,0.057700,1.450,,,0.000000,84.01,772,0.9690,4868.00,0.75,0.81,,4.60,2017-05-08
0,8.48293296,0.079100,0.840,,,0.000000,161.32,909,0.0558,5798.00,1.00,0.92,,4.40,2014-11-21
0,8.48293296,0.079100,0.840,,,0.000000,161.32,909,0.0558,5798.00,1.00,0.92,,4.40,2015-08-25
0,8.48299282,,,,,,,,,5731.43,1.00,1.02,-0.016,4.45,2018-09-25
0,8.48299282,0.079800,0.800,,,0.000000,141.04,879,0.5640,5827.00,0.93,0.94,,4.47,2017-05-08
0,8.48300000,,0.947,,,,,,,5731.43,1.00,1.02,-0.016,4.45,2020-09-03
0,8.48293296,0.079100,0.840,,,0.000000,161.32,909,0.0558,5798.00,1.00,0.92,,4.40,2014-11-18
0,8.48294900,0.082000,0.890,,,0.000000,,914,0.6500,5995.00,0.98,1.02,,4.46,2013-10-28
0,,,1.149,,,,195.22,,,5046.00,0.73,,,,2018-09-06
0,3.25058053,,1.110,,,,,,,5070.00,0.78,0.84,,4.58,2016-05-10
0,3.25058053,0.040700,1.300,,,0.000000,341.13,1096,0.2259,5173.00,0.94,0.85,,4.42,2014-11-18
0,3.25058053,0.040700,1.300,,,0.000000,341.13,1096,0.2259,5173.00,0.94,0.85,,4.42,2014-11-21
0,3.25064100,0.042000,3.350,,,0.000000,,1487,0.8870,5058.00,1.86,0.92,,3.86,2013-10-28
0,3.25061900,0.040000,1.130,,,,,,0.4700,4997.00,0.76,,,4.58,2014-05-14
0,3.25058644,,,,,,,,,4930.00,0.77,0.81,-0.496,4.57,2019-04-18
0,3.25058201,0.040000,1.190,,,0.000000,202.09,962,0.6840,5001.00,0.76,0.81,,4.58,2017-05-08
0,3.25058053,0.040700,1.300,,,0.000000,341.13,1096,0.2259,5173.00,0.94,0.85,,4.42,2015-08-25
0,3.25058201,,,,,,,,,4930.00,0.77,0.81,-0.496,4.57,2018-09-25
0,6.19543693,,1.190,,,,,,,5070.00,0.78,0.84,,4.58,2016-05-10
0,,,1.320,,,,82.85,,,5046.00,0.73,,,,2018-09-06
0,6.19543693,0.062600,1.470,,,0.000000,144.20,884,0.0826,5173.00,0.94,0.85,,4.42,2014-11-18
0,6.19547175,,,,,,,,,4930.00,0.77,0.81,-0.496,4.57,2016-07-28
0,6.19546900,0.062000,1.210,,,,,,0.0400,4997.00,0.76,,,4.58,2014-05-14
0,6.19545950,0.061400,1.370,,,0.000000,85.77,776,0.6470,5001.00,0.76,0.81,,4.58,2017-05-08
0,6.19558232,,,,,,,,,4930.00,0.77,0.81,-0.496,4.57,2019-04-18
0,6.19554400,0.064000,3.300,,,0.000000,,1204,0.8440,5058.00,1.86,0.92,,3.86,2013-10-28
0,6.19545950,,,,,,,,,4930.00,0.77,0.81,-0.496,4.57,2018-09-25
0,6.19543693,0.062600,1.470,,,0.000000,144.20,884,0.0826,5173.00,0.94,0.85,,4.42,2015-08-25
0,6.19543693,0.062600,1.470,,,0.000000,144.20,884,0.0826,5173.00,0.94,0.85,,4.42,2014-11-21
0,8.34818817,0.076300,1.910,,,0.000000,97.06,800,0.8782,5173.00,0.94,0.85,,4.42,2015-08-25
0,8.34818817,0.076300,1.910,,,0.000000,97.06,800,0.8782,5173.00,0.94,0.85,,4.42,2014-11-21
0,8.34819209,,,,,,,,,4930.00,0.77,0.81,-0.496,4.57,2018-09-25
0,8.34817754,,,,,,,,,4930.00,0.77,0.81,-0.496,4.57,2019-04-18
0,8.34820746,,,,,,,,,4930.00,0.77,0.81,-0.496,4.57,2016-07-28
0,8.34818817,,1.620,,,,,,,5070.00,0.78,0.84,,4.58,2016-05-10
0,8.34811000,0.078000,3.760,,,0.000000,,1091,0.8950,5058.00,1.86,0.92,,3.86,2013-10-28
0,,,1.394,,,,55.53,,,5046.00,0.73,,,,2018-09-06
0,8.34819209,0.075000,1.450,,,0.000000,57.48,702,0.7990,5001.00,0.76,0.81,,4.58,2017-05-08
0,8.34818817,0.076300,1.910,,,0.000000,97.06,800,0.8782,5173.00,0.94,0.85,,4.42,2014-11-18
0,8.34812500,0.075000,1.250,,,,,,0.0400,4997.00,0.76,,,4.58,2014-05-14
0,13.76708539,0.106500,2.750,,,0.000000,49.82,678,0.8290,5173.00,0.94,0.85,,4.42,2014-11-21
0,,,2.156,,,,28.55,,,5046.00,0.73,,,,2018-09-06
0,13.76708539,0.106500,2.750,,,0.000000,49.82,678,0.8290,5173.00,0.94,0.85,,4.42,2014-11-18
0,13.76708181,,,,,,,,,4930.00,0.77,0.81,-0.496,4.57,2019-04-18
0,13.76708539,0.106500,2.750,,,0.000000,49.82,678,0.8290,5173.00,0.94,0.85,,4.42,2015-08-25
0,13.76710200,0.105000,2.200,,,,,,0.7900,4997.00,0.76,,,4.58,2014-05-14
0,13.76706856,,,,,,,,,4930.00,0.77,0.81,-0.496,4.57,2016-07-28
0,13.76710058,0.104600,2.240,,,0.000000,29.55,595,0.8060,5001.00,0.76,0.81,,4.58,2017-05-08
0,13.76710058,,,,,,,,,4930.00,0.77,0.81,-0.496,4.57,2018-09-25
0,13.76708539,,2.300,,,,,,,5070.00,0.78,0.84,,4.58,2016-05-10
0,13.76714500,0.109000,6.040,,,0.000000,,923,0.9210,5058.00,1.86,0.92,,3.86,2013-10-28
0,87.09059940,0.364400,3.120,,,0.000000,4.26,366,0.0914,5173.00,0.94,0.85,,4.42,2014-11-21
0,87.09125940,0.357900,2.950,,,0.000000,2.52,321,0.8450,5001.00,0.76,0.81,,4.58,2017-05-08
0,,,2.843,,,,2.44,,,5046.00,0.73,,,,2018-09-06
0,87.09059940,,2.550,,,,,,,5070.00,0.78,0.84,,4.58,2016-05-10
0,87.09125940,,,,,,,,,4930.00,0.77,0.81,-0.496,4.57,2018-09-25
0,87.09019500,0.359000,2.580,,,,,,0.5600,4997.00,0.76,,,4.58,2014-05-14
0,87.09086000,0.374000,7.320,,,0.000000,,498,0.8800,5058.00,1.86,0.92,,3.86,2013-10-28
0,87.09046342,,,,,,,,,4930.00,0.77,0.81,-0.496,4.57,2016-07-28
0,87.09059940,0.364400,3.120,,,0.000000,4.26,366,0.0914,5173.00,0.94,0.85,,4.42,2015-08-25
0,87.09056794,,,,,,,,,4930.00,0.77,0.81,-0.496,4.57,2019-04-18
0,87.09059940,0.364400,3.120,,,0.000000,4.26,366,0.0914,5173.00,0.94,0.85,,4.42,2014-11-18
0,234.63565200,,,,,,,,,5404.00,0.86,0.94,-0.243,4.54,2018-09-25
0,234.63454522,,,,,,,,,5404.00,0.86,0.94,-0.243,4.54,2016-07-28
0,234.63560000,0.721000,3.300,,,0.000000,,294,0.7400,5717.00,0.98,0.91,,4.41,2013-10-28
0,234.63600000,,2.811,,,,,,,5404.00,0.86,0.94,-0.243,4.54,2020-09-03
0,234.63537900,0.714300,2.510,,,0.000000,1.31,273,0.0075,5735.00,0.83,0.88,,4.54,2014-11-18
0,234.63565200,0.709700,2.560,,,0.000000,1.20,267,0.0250,5422.00,0.89,0.87,,4.48,2017-05-08
0,234.63537900,0.714300,2.510,,,0.000000,1.31,273,0.0075,5735.00,0.83,0.88,,4.54,2014-11-21
0,234.63537900,0.714300,2.510,,,0.000000,1.31,273,0.0075,5735.00,0.83,0.88,,4.54,2015-08-25
0,3.84822130,0.051400,1.740,,,0.000000,726.29,1324,0.5027,6362.00,1.14,1.22,,4.41,2014-11-18
0,3.84822189,,,,,,,,,6000.00,1.13,1.11,0.175,4.38,2018-09-25
0,3.84822130,0.051400,1.740,,,0.000000,726.29,1324,0.5027,6362.00,1.14,1.22,,4.41,2015-08-25
0,3.84820000,,1.835,,,,,,,6000.00,1.13,1.11,0.175,4.38,2020-09-03
0,3.84820800,0.050000,1.640,,,0.000000,,1297,0.4400,6325.00,1.08,1.14,,4.43,2013-10-28
0,3.84822130,0.051400,1.740,,,0.000000,726.29,1324,0.5027,6362.00,1.14,1.22,,4.41,2014-11-21
0,3.84822189,0.049500,1.720,,,0.000000,641.53,1283,0.3680,5927.00,1.19,1.09,,4.32,2017-05-08
0,5.95960845,0.064600,1.000,,,0.000000,153.48,898,0.0534,5452.00,0.90,1.01,,4.54,2015-08-25
0,5.95958637,0.064600,1.020,,,0.000000,153.48,897,0.2600,5452.00,0.90,1.01,,4.54,2017-05-08
0,5.95960845,0.064600,1.000,,,0.000000,153.48,898,0.0534,5452.00,0.90,1.01,,4.54,2014-11-18
0,5.95966000,,1.112,,,,,,,5146.00,0.87,0.87,-0.324,4.50,2020-09-03
0,5.95960845,0.064600,1.000,,,0.000000,153.48,898,0.0534,5452.00,0.90,1.01,,4.54,2014-11-21
0,5.95958637,,,,,,,,,5146.00,0.87,0.87,-0.324,4.50,2018-09-25
0,5.95958500,0.060000,0.970,,,0.000000,,841,0.1700,5299.00,0.78,0.82,,4.57,2013-10-28
0,12.09997831,0.101500,1.120,,,0.000000,66.86,729,0.1454,5693.00,0.86,0.95,,4.55,2014-11-21
0,12.09990000,,1.289,,,,,,,5432.34,0.88,0.95,-0.218,4.53,2020-09-03
0,12.10001000,0.101000,1.100,,,0.000000,,723,0.2000,5677.00,0.84,0.94,,4.56,2013-10-28
0,12.09990650,0.101100,1.390,,,0.000000,100.37,807,0.1400,5553.00,1.10,0.94,,4.33,2017-05-08
0,12.09990650,,,,,,,,,5432.34,0.88,0.95,-0.218,4.53,2018-09-25
0,12.09997831,0.101500,1.120,,,0.000000,66.86,729,0.1454,5693.00,0.86,0.95,,4.55,2014-11-18
0,12.09997831,0.101500,1.120,,,0.000000,66.86,729,0.1454,5693.00,0.86,0.95,,4.55,2015-08-25
0,5.36374214,0.059000,0.950,,,0.000000,197.89,957,0.4528,5693.00,0.86,0.95,,4.55,2014-11-18
0,5.36375016,0.058800,1.150,,,0.000000,296.73,1059,0.0080,5553.00,1.10,0.94,,4.33,2017-05-08
0,5.36374214,0.059000,0.950,,,0.000000,197.89,957,0.4528,5693.00,0.86,0.95,,4.55,2015-08-25
0,5.36371700,0.059000,0.890,,,0.000000,,947,0.0300,5677.00,0.84,0.94,,4.56,2013-10-28
0,5.36370993,,0.977,,,,,,,5553.00,1.10,0.94,,4.33,2021-12-05
0,5.36375016,,,,,,,,,5432.34,0.88,0.95,-0.218,4.53,2018-09-25
0,5.36374214,0.059000,0.950,,,0.000000,197.89,957,0.4528,5693.00,0.86,0.95,,4.55,2014-11-21
0,3.89523349,0.042600,0.860,,,0.000000,118.48,841,0.2011,4972.00,0.63,0.68,,4.67,2015-08-25
0,3.89523300,0.045000,0.960,,,0.000000,,866,0.2300,5038.00,0.68,0.78,,4.66,2013-10-28
0,3.89523349,0.042600,0.860,,,0.000000,118.48,841,0.2011,4972.00,0.63,0.68,,4.67,2014-11-18
0,3.89524296,,,,,,,,,4954.00,0.76,0.82,-0.508,4.59,2018-09-25
0,3.89524296,0.044900,1.130,,,0.000000,197.66,956,0.2240,5018.00,0.84,0.80,,4.49,2017-05-08
0,3.89526000,,1.180,,,,,,,4954.00,0.76,0.82,-0.508,4.59,2020-09-03
0,3.89523349,0.042600,0.860,,,0.000000,118.48,841,0.2011,4972.00,0.63,0.68,,4.67,2014-11-21
0,4.73292085,0.052600,1.030,,,0.000000,196.14,954,0.3770,5583.00,0.79,0.86,,4.58,2014-11-18
0,4.73292085,0.052600,1.030,,,0.000000,196.14,954,0.3770,5583.00,0.79,0.86,,4.58,2015-08-25
0,4.73291400,0.054000,1.080,,,0.000000,,962,0.4900,5604.00,0.82,0.92,,4.58,2013-10-28
0,4.73292085,0.052600,1.030,,,0.000000,196.14,954,0.3770,5583.00,0.79,0.86,,4.58,2014-11-21
0,4.73290000,,1.119,,,,,,,5473.19,0.99,0.96,-0.104,4.43,2020-09-03
0,4.73292061,,,,,,,,,5473.19,0.99,0.96,-0.104,4.43,2018-09-25
0,4.73292061,0.052900,0.970,,,0.000000,198.57,957,0.1210,5595.00,0.80,0.89,,4.58,2017-05-08
0,65.94125490,,,,,,,,,5712.00,1.20,1.02,0.139,4.29,2016-07-28
0,65.94078690,,,,,,,,,5712.00,1.20,1.02,0.139,4.29,2018-09-25
0,65.94132600,0.324500,2.350,,,0.000000,10.03,454,0.0108,5982.00,0.96,1.05,,4.49,2014-11-21
0,65.94090000,,2.810,,,,,,,5712.00,1.20,1.02,0.139,4.29,2020-09-03
0,65.94132600,0.324500,2.350,,,0.000000,10.03,454,0.0108,5982.00,0.96,1.05,,4.49,2014-11-18
0,65.94078690,0.324400,2.330,,,0.000000,10.04,454,0.3320,5982.00,0.96,1.05,,4.49,2017-05-08
0,65.94132600,0.324500,2.350,,,0.000000,10.03,454,0.0108,5982.00,0.96,1.05,,4.49,2015-08-25
0,33.49763130,0.200800,2.130,,,0.000000,37.30,630,0.2291,4928.00,1.69,0.96,,3.97,2015-08-25
0,33.49690000,,1.260,,,,,,,4681.53,0.77,0.75,-0.588,4.54,2020-09-03
0,33.49691150,,,,,,,,,4681.53,0.77,0.75,-0.588,4.54,2018-09-25
0,33.49763130,0.200800,2.130,,,0.000000,37.30,630,0.2291,4928.00,1.69,0.96,,3.97,2014-11-21
0,33.49803036,,,,,,,,,4681.53,0.77,0.75,-0.588,4.54,2016-07-28
0,33.49691150,0.200800,2.970,,,0.000000,37.30,630,0.9610,4928.00,1.69,0.96,,3.97,2017-05-08
0,33.49763130,0.200800,2.130,,,0.000000,37.30,630,0.2291,4928.00,1.69,0.96,,3.97,2014-11-18
